"Election","Party","environment","constituency","Election.Date","Year.Before.Election","yearly_avg_tavg","yearly_avg_tmin","yearly_avg_tmax","yearly_avg_prcp","yearly_avg_wspd","yearly_avg_pres","yearly_avg_tsun","election_year","full_elec_date","election","constituency_id","seats","country.region","electorate","con_votes","con_share","lib_votes","lib_share","lab_votes","lab_share","natSW_votes","natSW_share","oth_votes","oth_share","total_votes","turnout","boundary_set","X","Geography_Code","Date","Rural_Urban","Median_Age","All_Residents","All_Qualifications","No_Qualifications","Level_1_Qualifications","Level_2_Qualifications","Apprenticeship","Level_3_Qualifications","Level_4_and_Above","Other_Qualifications","School_Age_16_to_17","School_Age_18_and_Over","Full_Time_Students_Employed","Full_Time_Students_Unemployed","Full_Time_Students_Inactive","NS_SeC_All","Higher_Managerial","Lower_Managerial","Intermediate_Occupations","Small_Employers","Lower_Supervisory","Semi_Routine","Routine_Occupations","Never_Worked_Unemployed","Never_Worked","Long_Term_Unemployed","Full_Time_Students_NS_SeC","Total_Rural_Population","Urban_City_Town_Population","Urban_Minor_Conurbation_Population","Urban_Major_Conurbation_Population","Total_Urban_Population","Total_Population","Hub_Towns_Population","Rural_Hub_Towns_Population","Rural_Population_Percentage","RUC11CD","RUC11","Classification"
"2010 General Election"," Conservative Party",2,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",2,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Green Party",22,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," UK Independence Party",4,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Labour Party",1,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",4,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," UK Independence Party",0,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Conservative Party",10,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Liberal Democrats",0,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Green Party",71,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Labour Party",1,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Conservative Party",0,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," UK Independence Party",0,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Liberal Democrats",11,"south cambridgeshire","2015-05-07","2014-05-07",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2019 General Election"," Liberal Democrats",22,"south cambridgeshire","2019-12-12","2018-12-12",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2019,"2019 General Election","2019","E14000934",1,"Eastern",87288,31015,0.463,28111,0.42,7803,0.117,NA,NA,NA,NA,66929,0.767,"2010-2019","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2019 General Election"," Liberal Democrats",0,"south cambridgeshire","2019-12-12","2018-12-12",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2019,"2019 General Election","2019","E14000934",1,"Eastern",87288,31015,0.463,28111,0.42,7803,0.117,NA,NA,NA,NA,66929,0.767,"2010-2019","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2019 General Election"," Conservative Party",0,"south cambridgeshire","2019-12-12","2018-12-12",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2019,"2019 General Election","2019","E14000934",1,"Eastern",87288,31015,0.463,28111,0.42,7803,0.117,NA,NA,NA,NA,66929,0.767,"2010-2019","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",7,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",0,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Labour Party",0,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",1,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," UK Independence Party",1,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",12,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",7,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",2,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Green Party",22,"south east cambridgeshire","2010-05-06","2009-05-06",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2010,"2010 General Election","2010","E14000937",1,"Eastern",83068,27629,0.48,21683,0.376,4380,0.076,NA,NA,3910,0.068,57602,0.693,"2010-2017","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Liberal Democrats",0,"south east cambridgeshire","2015-05-07","2014-05-07",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",0,"south east cambridgeshire","2017-06-08","2016-06-08",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2017,"2017 General Election","2017","E14000937",1,"Eastern",86121,33601,0.533,11958,0.19,17443,0.277,NA,NA,NA,NA,63002,0.732,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Liberal Democrats",0,"south east cambridgeshire","2017-06-08","2016-06-08",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2017,"2017 General Election","2017","E14000937",1,"Eastern",86121,33601,0.533,11958,0.19,17443,0.277,NA,NA,NA,NA,63002,0.732,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",1,"south east cambridgeshire","2017-06-08","2016-06-08",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2017,"2017 General Election","2017","E14000937",1,"Eastern",86121,33601,0.533,11958,0.19,17443,0.277,NA,NA,NA,NA,63002,0.732,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Labour Party",0,"south east cambridgeshire","2017-06-08","2016-06-08",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2017,"2017 General Election","2017","E14000937",1,"Eastern",86121,33601,0.533,11958,0.19,17443,0.277,NA,NA,NA,NA,63002,0.732,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2019 General Election"," Liberal Democrats",3,"south east cambridgeshire","2019-12-12","2018-12-12",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2019,"2019 General Election","2019","E14000937",1,"Eastern",86769,32187,0.5,20697,0.321,10492,0.163,NA,NA,1009,0.016,64385,0.742,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2019 General Election"," Liberal Democrats",0,"south east cambridgeshire","2019-12-12","2018-12-12",8.9,5.41666666666667,12.3666666666667,NA,15.8,1016.13333333333,NA,2019,"2019 General Election","2019","E14000937",1,"Eastern",86769,32187,0.5,20697,0.321,10492,0.163,NA,NA,1009,0.016,64385,0.742,"2010-2019","","E14000937",2011,"Total",40,114779,92497,16990,11060,13812,3909,10345,31763,4618,2564,2235,1030,150,1035,83390,13138,20227,10943,8979,5557,10233,7378,2156,1367,789,4779,69994,44785,0,0,44785,114779,21232,91226,79.47,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
